"ID";"Non lematized text";"Nick";"URL";"Date";"Time"
87;;"v_tretyakov";"http://v-tretyakov.livejournal.com/944894.html";"20.08.2013";"23:14:00"
88;"Источник.";"pervakov";"http://pervakov.livejournal.com/3637326.html";"19.08.2013";"18:45:00"
89;"Необходимо ввести в норму моральную диктатуру, пропаганду семьи, запрет на аборты, введение православной этики семьи и деторождения в школах. За большое количество детей надо социально поощрять и продвигать по службе. Пропаганду наслаждения, индивидуализма и гомосексуализма надо запретить законодательно. В обществе надо ввести атмосферу нравственного здоровья. Мусульман надо не порицать за многочадие, но брать с них пример и соревноваться .  Александр Дугин, 25 февраля 2009.        Интересно будет узнать, до каких ещё высот духовности и нравственности через пару лет вознесётся Россия молитвами таких мыслителей, как Дугин, Проханов, Мамонтов, Чаплин, Милонов-Мизулина и т.п.     Как считаете, читатели? Придёт страна к православному шариату? Будут ли торжественно принимать в религию на школьных линейках? Будут ли предавать анафеме за плохое поведение и исключать преданных анафеме из школ и институтов? Когда введут в практику назначать на руководящие посты исключительно воцерковлённых? Возникнет ли анти-атеистический ГУЛАГ? Скоро ли объявится новый Павлик Морозов, сдающий своего папашку-атеиста? Наконец, когда запылают реальные костры? Хочется больше ада и поскорее...  Вот это известие откровенно порадовало. Жить становится радостнее, жить становится веселее.";"anton_klyushev";"http://anton-klyushev.livejournal.com/548649.html";"22.08.2013";"11:54:00"
90;"Такие мысли возникают по мотивам  Навальный Weekly  (уже аж 4-ый выпуск вышел). Очень сочувствую этому специальному человеку, который за неделю весь этот бред выслушивает, вычитывает и собирает распрекрасные цитаты Навального и Ко.   Особенно мне нравятся цитаты типа:  Я не понял, где мое образование?  или  Советы понял: снять пиджак и меньше красить глаза  )) Понятливый то какой оказывается!  Или вот еще.  Справедливый суд решает, кого сажать, а кого не выпускать )))) Это типа из серии  я не повторяю, не повторяю, 2 раза, 2 раза  и сам не понимаю что говорю, а также на самом деле что творю и зачем.  А кто уже ему набрал редакторов на сайт   Вчера прошли дебаты. Алексей отлично выступил и ответил на все вопросы. Впереди еще 11 раундов  Что это? Чья то самодеятельность? Работают за еду? Вообще да. Удивительно, что вроде бы человек с образованием (где он там учился? в Гарварде?), а такие глупые и бессысленные перлы выдает. Задорнов, наверн, тоже скоро сделает отдельный выпуск по мотивам) Он же любит америкосов и всех воспитанных на этой культуре)))";"pravdoiskatel77";"http://000zzz.livejournal.com/109241.html";"19.08.2013";"13:50:00"
91;"Мадонне, как оказалось, уже 55! Смотрите на это фото, до боли напоминающее Людмилу нашу Гурченко (а совсем не Марлен Дитрих), и ужасайтесь))  Почему-то в последнее время вспоминаю ее образы начала 90-х, и понимаю, что лучше все равно ничего не придумаешь. Чтобы было с чем сравнить, покажу-ка я вам все ее образы, из которых сложился феномен этой певицы. Ведь все мы прекрасно понимаем, что из конусных бра, как из гоголевской шинели, выбежала Леди Гага и прочие знаменитости наших дней.  Начало 80-х: backstreet girl  В это время выходит дебютный альбом певицы - Madonna. Сама она напоминает  пэтэушницу : увешанная дешевой бижутерией, с ярко-красными губами, торчащими из-под кепки космами в лаке. Под рваными джинсами   колготки в сеточку, она не вынимает жвачки изо рта, на пряжке ремня красуются слова  Boy Toy . Этот  избыточный  стиль дополняет яркий лак, не менее яркий макияж, начесы и сумасшедшие укладки. Это ее первое  живое  выступление. Не  Иванушки  96 года, конечно, но тоже довольно забавно.   В середине 80-х. выходит следующий альбом певицы Like a Virgin.  Именно тогда в ее гардеробе появляется разорванная майка с глубоким вырезом, сережки в виде распятий, цепи на шее. Над этим образом активно иронизирует Квентин Тарантино в фильме  Бешеные псы  (осторожно, много мата + видео из контакта - нигде больше не нашла).   1985-1986: material girl  В 86 году выходит альбом True Blue, где певица примеряет на себя образ Монро. Она избавляется от всей небрежности, и стремится к внешнему лоску. Это противоположность прежней Мадонны, теперь она одета в шелка, меха, наряды от кутюр и бриллианты. Именно в этот период ее волосы приобретают платиновый оттенок. Как поется в ключевой песне этого периода:  Living in a material world, And I am a material girl . В это время Мадонна была замужем за актером Шоном Пенном, которому она и посвятила пластинку, написав на обложке:  Посвящается моему мужу, самому клевому парню во Вселенной .   Этот образ трансформируется у певицы со временем в нечто более простое. Она отрежет кудряшки и оставит короткую платиновую стрижку, избавится от почти театрального грима в пользу неброского макияжа, одежда станет тоже проще, самым популярным атрибутом ее костюма будут леггинсы до щиколотки.   1989: первое заигрывание с темой религии.  Для раскрутки нового альбома нужен был шок. Специально для этого возникает новый образ - Марии Магдалины. Она одновременно религиозна и развратна. В ее клипах появляются кресты, они везде - горящие кресты, кресты-кулоны, кресты-четки. Имиджмейкеры используют образ итальянки-католички, и переиначивают его таким образом, чтобы взорвать сложившиеся стереотипы. Здесь у Мадонны длинные каштановые вьющиеся волосы, из одежды превалирует нечто, напоминающее нижнее белье, откровенные декольте. В прессе активно пишут про ее итальянские корни.  90-е - золотой век Мадонны.  Именно тогда ее образ становится каноническим. В это время в ее жизни происходят бесконечные романы, выходят книги, фильмы, проходят туры... Этот период связан с самыми яркими и сексуальными ее образами. В гардеробе певицы появляется конический бюстгальтер от Жана-Поля Готье, который до сих пор считается самым дорогим на свете аксессуаром (и даже попал в книгу Гиннеса!). Во многом экспрессия ее костюмов и яркость образа связана именно с сотрудничеством с Готье. Она продолжает работать с ним до 93 года, после модельер начинает казаться ей чересчур театральным и вычурным и она отказывается от его услуг.  В 93-м Мадонна начинает сотрудничество с Dolce and Gabbana.  Резкая, агрессивная красота сменяется мягкими, женственными формами. Она надевает платья, усыпанные горным хрусталем, главные атрибуты этого времени: черные ботинки, шорты, жилетки и короткая стрижка.   С течением времени и рождением дочери образ становится все более женственным.  Способствует этому актерская роль певицы в фильме  Эвита , а также рождение дочери. В фильме она переодела 39 шляп, 45 пар обуви и 56 пар сережек. Он производит на нее такое сильное впечатление, что какое-то время после она продолжает использовать образ своей героини на сцене. Атрибуты этого периода - шелковые платья, прическа в стиле 40-х, вуаль, черные стрелки и ярко-красная помада.   Конец 90-х-начало 2000-х - время реанимации певицы.  Внезапно она возвращается с новым, танцевальным альбомом и совсем другим стилем: длинными вьющимися волосами, современным гардеробом. Она буквально сбрасывает лет 20, и становится опять привычной Мадонной - молодой и очень модной. Макияж и прическа стали более естественными, изменились пристрастия и в одежде: Мадонна предпочитает элегантный и одновременно спортивный стиль. Влияние на смену имиджа в большей степени оказали религия, активное занятие йогой.   С альбома  Music  начинается увлечение певицы стилем вестерн.  Она предстала перед публикой с нежно-розовыми губами, красивым золотистым цветом волос и эффектными сиреневыми тенями. Ковбойские атрибуты - ключевые для этого времени. Это прежде всего - потертые джинсы с бахромой, клетчатые приталенные рубашки, широкополые шляпы, сапоги со шпорами, и замшевые куртки. Этот образ певица эксплуатировала довольно долго.  Краткое увлечение певицы стилем милитари было связано с выходом альбома American Life. Не самое удачное для нее время, не самый удачный альбом.   Гораздо успешнее для нее был 2005 год, когда Мадонна выпустила танцевальный альбом Confessions on a Dance floor. В клипах певица под музыку диско демонстрировала чудеса гибкости и пластичности. Главные атрибуты того времени - цветные гетры, яркие леггинсы и боди, в макияже - все те же сиреневые тени и яркий, живой румянец.   В 2007 году Мадонна стала лицом H M.   На рекламных снимках певица предстала в образе бизнес-леди. Мадонна в основном демонстрировала базовые классические вещи. Вроде интересно, но не так, чтобы очень.   Рекламная кампания у Dolce   Gabbana в 2010 году получилась гораздо веселее.   Тут она изображает сексуальную домохозяйку: моет посуду и делает другую домашнюю работу. Тут модельеры вернулись к  истокам : платиново-белые волосы и сексуальное нижнее белье напоминают образ певицы 90-х годов.   Те образы, которые примеряет на себя певица в последнее время, кажутся мне немного придурковатыми. Вот самые яркие из них:  Может, это я чего-то не понимаю, но почему-то, кажется, что Dolce   Gabbana разбираются в стиле гораздо лучше самой певицы. А какой образ певицы из всех перечисленных наиболее близок вам?";"lukilukii";"http://be-ba-bu.livejournal.com/70158.html";"19.08.2013";"14:32:00"
92;"Никифор Григора. История ромеев. Том I. Книги I - XI. Серия SERIA BYZANTINA. Издательство Свое издательство, Санкт-Петербург, 2013. 438 стр., 60х84 1/16. ISBN 978-5-4386-0136-4.    НИКИФОР ГРИГОРА (ок. 1290-1361) - византийский эрудит, историк и астроном, участник богословских, т. н.  исихастских , споров середины XIV века, в которых он занял антипаламитскую позицию, за что был осужден на Константинопольском соборе 1351 года. Автор ряда агиографических произведений, трудов по риторике, богословских трактатов и естественнонаучных, преимущественно астрономических, сочинений. В частности, он первым обратил внимание на неточность юлианского календаря и предложил его исправление задолго до григорианской реформы 1582 года. Все эти интересы Никифора нашли отражение и в предлагаемой ныне вниманию читателя книге. История ромеев  является важнейшей работой Григоры и одним из главных источников по византийской истории XIII-XIV вв. Ее 37 книг охватывают период с 1204 по 1359 г., но наиболее подробно автор описывает исторических деятелей своего времени и события, свидетелем и, подчас, участником которых он был как лицо приближенное к императорскому двору. Особое внимание он уделяет церковным спорам.Первый том настоящего трехтомного издания содержит книги с I по XI в новом современном переводе.Предназначается как для специалистов, так и для всех интересующихся политической и церковной историей Византии.";"philologist";"http://philologist.livejournal.com/4798217.html";"22.08.2013";"18:00:00"
93;"Оригинал взят у  в Вернуть Сталинград навсегда - Председатель партии  Справедливая Россия , вице-спикер Госдумы Николай Левичев назвал инициативу волгоградских чиновников переименовать Волгоград в Сталинград  стокгольмским синдромом  на государственном уровне . Так он прокомментировал решение о временном переименовании города в рамках празднования 70-летия победы в Сталинградской битве.Депутаты гордумы Волгограда приняли решение об использовании наименования  город-герой Сталинград  в торжественные дни, посвященные историческим датам военной истории. Оно будет использоваться на общегородских мероприятиях 2 февраля - в день разгрома немецко-фашистских войск в Сталинградской битве. Кроме того, в этот день по улицам будут курсировать автобусы с изображением Иосифа Сталина. Вопросы наименования городов, улиц, станций метрополитена становятся камнем преткновения во многих странах, и Россия здесь не исключение. Понятно, что во многих случаях отношение к тем или иным фигурам исторического масштаба и их вкладу у людей прямо противоположное, поэтому и возникают многочисленные, порой весьма горячие споры , - сказал Н.Левичев. Однако в данном случае, считаю, двух мнений быть не может. Отношение к Сталину было выражено еще в 1961г., когда Сталинград переименовали в Волгоград. Обратно переименовывать, пусть даже и на время, замечательный русский город в честь кровавого тирана, уничтожившего миллионы собственных граждан и нанесшего непоправимый урон генофонду нации - кощунство. Причем кощунство по отношению не только к многочисленным правнукам и внукам репрессированных, но и потомкам погибших в Великой Отечественной войне, учитывая, что сегодня многочисленные историки говорят о том, что победа была достигнута не благодаря, а вопреки  гению   вождя народов , - отметил председатель  Справедливой России . Почему-то никому из нормальных людей не придет в голову переименовать улицу в честь Гитлера или Пол Пота, однако идея возвращения Волгограду  исторического названия  находит немалую поддержку по всей России , - выразил недоумение Н.Левичев. Это проблема давняя, тяжелая, глубокая. Десталинизация страны - процесс непростой и долгий. Ему может способствовать только просвещение граждан, создание объективных исторических телепередач и т.д., но уж никак не странная игра с переименованиями в угоду чьих-то сиюминутных политических интересов , - подчеркнул он. http://top.rbc.ru/politics/31/01/2013/843139.shtml";"skurlatov";"http://skurlatov.livejournal.com/1916220.html";"31.01.2013";"20:55:00"
94;"Всё, улетел в Алма-Ату, буду в Москве (и в интернете) - только первого сентября.  Не скучайте, пожалуйста!  Всех алма-атинцев, из числа моих друзей в ЖЖ - приглашаю отписаться мне в  личку  - с удовольствием повидаюсь.  Но лучше прям сейчас (до завтрашнего обеда), а то в самой Алма-Ате интернет читать не буду, буду в горах.  Но время повидаться будет.  А вообще - возвращаюсь первого сентября.  Привет!    До встречи!";"eriklobakh";"http://eriklobakh.livejournal.com/1542504.html";"22.08.2013";"3:26:00"
95;"Оригинал взят у  в Старый Крым Кто пропустил подробный рассказ про Ласточкино Гнездо, напоминаю   вот ИСТОРИЯ ЗАМКА НА СКАЛЕ. Ну а мы продолжим смотреть на старый Крым. Я только могу сравнить Набережную Ялты (ну и Ласточкино Гнездо), а ну да, Графская пристань еще ..., больше вроде не увидел знакомых мест. А вы увидели знакомые места ?                              И еще немного старого фото:  Москва 1909 года в фотографиях (скачать одним архивом 10Мб) или вот еще Виды Санкт-Петербурга начала XX века (скачать архив 90Mb)    Оригинал статьи находится на сайте ИнфоГлаз.рф Ссылка на статью, с которой сделана эта копия -  http://infoglaz.ru/?p=33638";"slavikap";"http://slavikap.livejournal.com/3638408.html";"25.08.2013";"19:01:00"
96;"Легко ли отмыться, если испачкался враньем? Наверное, не очень. Особенно, если ты становишся публичным человеком, да еще и с лозунгом, который отрицает вранье.           Дегтярев внес предложение:      Как заявил Дегтярев на пресс-конференции в Москве в пятницу, если подтвердится информация о наличии компании в Черногории у Навального, то это: «не причина для снятия, но предупреждение должно быть обязательно, на каждом плакате должно быть жирными буквами написано, что он скрыл».           Также кандидат на пост мэра от ЛДПР заявил, что имеет шансы на второй тур:     «Шансы на выход во второй тур имеют три кандидата — это действующий градоначальник, князь черногорский и я», — заявил Дегтярев.            Скандал с Черногорией, кажется, достучался до каждого. Конечно, фанатикам тяжело воспринимать факты, но есть люди, которые факты принимают и делают выводы.           Доренко в своей программе четко высказался по теме:                Доренко оперирует фактами и в конце задает вопрос: Вы задумывались?           Вы можете сейчас вспомнить события последних месяцев, связанные с Навальным, и сложив все сказать, что у вас не вызывает сомнения такое количество совпадений?";"busia777";"http://ggbest.livejournal.com/200101.html";"23.08.2013";"16:08:00"
97;"Бля, сколько же лет мне снилась моя школа!!! Которую я закончил ровно 20 лет назад и ни разу с тех пор в ней не был. Снилась и снилась, снилась и снилась. И все время одно и то же. Я брожу по коридорам школы. Просто брожу. Сны всегда такие яркие и у меня в них одна мысль  наконец-то я попал сюда!!!  и каждый раз просыпался с огорчением, что это опять сон. Последний раз это было в поезде Москва - Казань пару дней назад. Очень ярко, как наяву! проснулся и подумал  да что ж это, блять, такое?! какой-то незавершенный гештальт!!! что за сигналы мне подает моя школа?!   Вчера поехал туда. Не уверен был, что она открыта (каникулы все-таки), не уверен был, что меня пустят туда (а с какого вообще? я посторонний человек). Но школа была открыта и на месте вахтерши сидела какая-то девочка-старшеклассница. Без особой надежды выпалил ей, что я в 93-м закончил это школу, что не был тут сто лет, что живу в тысячах километрах отсюда и мне снится школа. Можно поброжу? Она в небольшом таком ахуе сказала - нууууу побродите, только все кабинеты закрыты!  И я пошел по коридорам, пока она не передумала. Вот честно, у меня прям ноги тряслись. Иду как во сне и боюсь проснуться. А школа вообще не изменилась. Все тот же 100500-й слой краски на стенах, все те же ступеньки, как 20-25-30 лет назад, на которых я помню каждую выщербинку, те же старые двери с теми же замками (сейчас и ключей-то уж наверное таких нет). Сделал 2 круга по этажам и вышел. Сел на ступеньки у входа, перевариваю, руки дрожат. Потом еще вокруг школы обошел, асфальт тоже еще тех времен-) и лопалки белые на кустах вдоль школы!  В общем, закрыл я этот гештальт наконец-то!    остальные фото можно посмотреть у меня в инстаграм, http://instagram.com/finnniken";"finniken";"http://finniken.livejournal.com/329939.html";"21.08.2013";"10:07:00"
98;"Дизайн-студий  Эй! Сыр  находится в Тайпее, Тайвань. Эта команда специализируется на создании удобных и стильных интерьеров. Мы хотим познакомить Вас с работой студии  Эй! Сыр  под названием  Великолепный кошкин дом . Отличительной особенностью этого проекта стало желание владельца сделать дом не просто красивым, но и комфортным для своей любимой кошки. Источник: heycheese.com";"moonfirefox";"http://mamuly28.livejournal.com/246043.html";"24.08.2013";"23:46:00"
99;"Оригинал взят у  в Соревнования по обману государстваЕсть в России такой национальный вид спорта - обман государства. На что только не пойдет человек, чтобы урвать кусочек халявы, обмануть систему, избежать наказания. Причем люди совершенно не стеснятся этого делать, ведь в глахах большинства челок, обманувший систему, становится героем!  После увеличения размеров штрафов, в соревнованиях по обману государства отчетливо выделилась одна дисциплина -  скрытие номерного знака на машине от камер ГИБДД  Номера скрывают, чтобы свободно нарушать правила и не нести за это ответственности. Участвуют все. Вот, к примеру, в Сандуны приехал Ролс-Ройс за 12 миллионов рублей. Привез какого-то олигарха в баньку попариться. Ему не хочется платить 50 рублей за парковку, поэтому он стыдливо прячет номерок тряпочкой:    Зайдите в поисковик и просто вбейте  скрыть номер на машине . Вы получите сотни ссылок на различные сайты, которые открыто предлагают поддельные номера, рамки, которые будут переворачивать ваши номера, наклейки с цифрами, для подмены номера и т.д. Сегодня мне на почту прислали листовку, которую открыто раскладывают на улицах:    На обороте телефон и адрес в Москве, где можно купить наборы наклеек для обмана. И все. Дальше можно спокойно нарушать правила, не боясь штрафов. Все это происходит совершенно открыто, с адресами и телефонами. Никто не прячется по углам.  Я говорил с некоторыми чиновниками от ГИБДД и они только разводили руками.  Да, проблема есть, мы ее знаем, но сделать ничего не можем. Законов нет!  Да, действительно, при нынешнем законодательстве наказать за скрытие номерных знаков очень сложно, этим и пользуются всякие мудаки. Казалось бы, у нас есть госдума, которая законы выплевывает, словно гопник шелуху от семок. Надо закон против митингов? Получите! Надо закон о блокировке сайтов в интернете? Распишитесь! Хотите оградить детей от пропаганды суицида, наркотиков, гомосексуализма? Всегда пожалуйста! Только когда речь заходит о действительно актуальных и нужных законах, требуются годы.  К сожалению, я вижу сейчас только один способ навести порядок с автомобильными номерами. Какой-нибудь охреневный мудак должен убить несколько человек и скрыться. Полиция начнет его искать и окажется, что номер у мудака был поддельный / скрытый / не фиксировался на камерах. Вот тогда сразу примут законы, сразу проведут рейды, сразу все запретят. А пока соревнования продолжаются. Возможно этот вид спорта станет олимпийским.";"yurayakunin";"http://yurayakunin.livejournal.com/1263986.html";"21.08.2013";"14:20:00"
100;" Днепр  ударно поздравил  горняков  с профессиональным праздником:   Сегодня, в День шахтера, в рамках 7-го тура украинской Премьер-лиги днепропетровский  Днепр  деклассировал действующего чемпиона - донецкий  Шахтер .   podrobnosti.ua  Днепр (Днепропетровск) – Шахтер (Донецк) - 3:1  Победа  Днепра  позволила харьковскому  Металлисту  сместить донецкий клуб с первой позиции. Чемпионат обещает быть жарким!   Браво, сичеславцы, доставили болельщикам удовольствие, а  Ринату Ахметову с донецкой партией подпортили нервишки в канун открытия политического сезона.";"oleg_leusenko";"http://oleg-leusenko.livejournal.com/964221.html";"25.08.2013";"22:52:00"
101;"Ну что только купальники и девочки. Хотя это собирает очень много просмотров и комментариев )  Давайте хвастаться фотографиями своих машин. Только свои машины, но можно и стиральные и швейные )) А потом выберем самые удачные кадры. И самые интересные машины.  Я пока все езжу на своем старом Туссане. Время уже менять, но все как-то времени нет.   Давайте, выкладывайте фотки своих авто, коментом первого уровня. Собираем их до 24 числа.  Решил принимать не только авто, а любые Ваши средства транспорта )  Потом сделаю голосовалку.   Призы придумаем, но я постараюсь их сделать хорошими.";"logik_logik";"http://ilyavaliev.livejournal.com/6281500.html";"20.08.2013";"12:39:00"
102;"Помирают они, в общем-то, так же, как и любые другие многоклеточные организмы с половым размножением. А потом их кремируют...  Шведский фотограф Ларс Тунбьёрк с присущей ему скрупулёзностью и неизменным чувством юмора фиксирует проявления бешеного потребительства, мертвящих последствий офисной жизни и театральной мишуры американской политики, обнажая абсурдную пошлость этих тенденций, что органично сочетается с манерой письма журналиста Джорджа Сондерса. Для очерка, посвящённого росту популярности кремации в США, журнал «Тайм» отправил Тунбьёрка в командировку по американской глубинке, чтобы в деталях отобразить всё то, что регулярно происходит в трёх разных крематориях страны.  На протяжении веков погребение оставалось наиболее распространённым обрядом расставания с телами умерших в Соединенных Штатах. Большинство американцев никогда и не помышляло об альтернативах: их бабушек и дедушек хоронили точно так же, как их прадедов и прапрадедов. Лежать в семейном склепе, рядом со своими ближайшими родственниками, считалось естественным и единственно правильным завершением жизненного цикла.  Но сегодня мы живём в совершенно ином обществе, нежели то, в котором мы жили всего лишь несколько десятилетий назад. В ближайшем будущем, согласно прогнозам, всё большее число американцев будет предпочитать кремацию традиционному захоронению.  Недавний рост популярности кремации, возможно, связан с Великой депрессией. Стоимость сжигания тела составляет всего лишь четверть стоимости традиционного погребения. Но дело здесь не только в цене.  С одной стороны, наше современное общество гораздо более мобильно. Мы не покупаем семейные участки, как это делалось раньше: многие из нас получают образование, создают семью, устраиваются на работу и всё больше удаляются от места своего рождения. Когда наступает срок последнего упокоения, перевозка урны с прахом оказывается значительно более простым решением, чем транспортировка тяжёлого и громоздкого гроба.  Исторически сложилось, что американцы в подавляющем большинстве являются христианской нацией, а христианство по целому ряду причин всегда предпочитало захоронение. Но сегодняшнее общество становится все более светским, и многие из нас теперь идентифицируют себя как атеисты или агностики. Но даже те, кто считают себя людьми религиозными, часто не связаны с той или иной конфессией. Это снижение роли религии, традиционно диктовавшей нам всё, вплоть до способов захоронения, привело к тому, что растущее число американцев рассматривает иные варианты распоряжения останками усопших.  Кремация также привлекает и тех, кто озабочен вопросами экологии: традиционное захоронение включает в себя размещение тела, наполненного веществами для бальзамирования, на участке земли, который необходимо будет поддерживать в течение неограниченного срока. Очевидно, что предание тела огню наносит гораздо меньше вреда окружающей среде, тем более, что в последнее время всё большую популярность приобретает новый метод так называемой экологически чистой кремации. «Зелёная кремация», использующая смесь воды и гидроксида калия, уверенно идёт на смену сжиганию тел в пламени огня и доступна уже во многих штатах.  Популярность кремации, по всей вероятности, будет и дальше расти, поскольку мы становимся всё более мобильным, светским и экологически сознательным обществом. В не слишком отдалённом будущем предание тел земле вполне может стать лишь курьёзным исключением на фоне вполне разумного, менее дорогостоящего и экологически безопасного метода, который уже и сейчас широко распространён и всё более доступен.  Мёртвое тело, готовое к кремации, только что было помещено в экологически чистый резоматор. Эта камера из нержавеющей стали, принадлежащая Бюро похоронных и кремационных услуг Брэдшоу, использует вместо пламени смесь воды и гидроксида калия, чтобы расщеплять тела на пептиды, мыла, соли и сахарозу.  Джим Брэдшоу готовит тело для кремации в Бюро похоронных и кремационных услуг Брэдшоу  Джейсон Брэдшоу и сотрудник бюро Кэмерон Блэк помещают тело в резоматор  Джейсон Брэдшоу позирует у контейнеров с химическими веществами, используемыми для «зелёной кремации», демонстрируя мешок с человеческими останками, которые подверглись этому процессу  Рой Куинн, оператор крематория при Форест-Лонском Мемориале, помещает тело в кремационную печь  Тело сжигается в печи крематория при Лейквудском кладбище  От тела, кремированного в пламени огня, остаётся зола, а также крупные фрагменты костей, попадающие в специальный лоток. Эти фрагменты измельчаются в агрегате, смонтированном под лотком, прежде чем прах передадут членам семьи усопшего  Рой Куинн, оператор крематория при Форест-Лонском Мемориале, пересыпает прах в специальный мешок после измельчения останков  Урна с прахом женщины, скончавшейся в возрасте 94 лет, покоится на сиденье автомобиля по пути из крематория на кладбище  Пастор Джоэл Мартин из Лютеранской церкви Христа читает молитву во время захоронения праха женщины рядом с останками её мужа на кладбище в Окленде  Кэти Стенсон, бухгалтер Лейквудского кладбища  Различные урны, выставленные на продажу в крематории Брэдшоу  Крематорий Брэдшоу предоставляет часовню для проведения поминальных служб  Примерно треть пепла распыляться, треть закапывается в землю и треть хранится в урнах. Лейквудское кладбище предлагает семьям ниши для постоянного хранения урн  Источник.    var yaParams = {/*Здесь параметры визита*/} (function(w, c) { (w[c] = w[c] || []).push(function() { try { w.yaCounter7509280 = new Ya.Metrika({id:7509280, enableAll: true,params:window.yaParams||{ }})  } catch(e) { } })  })(window,  yandex_metrika_callbacks ) ";"steissd";"http://steissd.livejournal.com/3400198.html";"20.08.2013";"21:33:00"
